GCF_000340965.1	Nocardiopsis kunsanensis DSM 44524 (high GC Gram+)	5312089	4448
GCF_000341005.1	Nocardiopsis alkaliphila YIM 80379 (high GC Gram+)	5209552	4423
GCF_000341025.1	Nocardiopsis salina YIM 90010 (high GC Gram+)	5808301	4727
GCF_000341065.1	Nocardiopsis halotolerans DSM 44410 (high GC Gram+)	6263929	4973
GCF_000341085.1	Nocardiopsis ganjiahuensis DSM 45031 (high GC Gram+)	7352287	6249
GCF_000341105.1	Nocardiopsis potens DSM 45234 (high GC Gram+)	6909969	5764
GCF_000341125.1	Nocardiopsis lucentensis DSM 44048 (high GC Gram+)	6325274	5121
GCF_000341145.1	Nocardiopsis xinjiangensis YIM 90004 (high GC Gram+)	5330432	4443
GCF_000341165.1	Nocardiopsis gilva YIM 90087 (high GC Gram+)	6041741	4969
GCF_000341185.1	Nocardiopsis chromatogenes YIM 90109 (high GC Gram+)	6908750	5627
GCF_000341205.1	Nocardiopsis baichengensis YIM 90130 (high GC Gram+)	6404110	5452
GCF_000341345.1	Corynebacterium halotolerans YIM 70093 _ DSM 44683 (high GC Gram+)	3222008	2878
GCF_000341355.1	Bartonella australis Aust/NH1 (a-proteobacteria)	1596490	1392
GCF_000341385.1	Bartonella vinsonii subsp. berkhoffii str. Winnie (a-proteobacteria)	1802699	1522
GCF_000341395.1	Desulfocapsa sulfexigens DSM 10523 (d-proteobacteria)	4023512	3577
GCF_000341545.2	Nitrospina gracilis 3/211 (bacteria)	3077713	2843
GCF_000341735.1	Methylomicrobium buryatense 5G (g-proteobacteria)	5067278	4386
GCF_000341795.1	Rhodococcus triatomae BKS 15-14 (high GC Gram+)	5824349	5240
GCF_000341895.1	Pseudodesulfovibrio piezophilus C1TLV30 (d-proteobacteria)	3646098	3342
GCF_000342045.1	Magnetospirillum caucaseum (a-proteobacteria)	4870514	4484
GCF_000342125.1	Streptomyces mobaraensis NBRC 13819 _ DSM 40847 (high GC Gram+)	7477811	6173
GCF_000342165.1	Pacificimonas flava (a-proteobacteria)	3253933	2969
GCF_000344135.1	Gordonia malaquae NBRC 108250 (high GC Gram+)	4465464	4192
GCF_000344155.1	Gordonia paraffinivorans NBRC 108238 (high GC Gram+)	4632332	4036
GCF_000344785.1	Corynebacterium callunae DSM 20147 (high GC Gram+)	2928683	2651
GCF_000344805.1	Bradyrhizobium oligotrophicum S58 (a-proteobacteria)	8264165	7121
GCF_000346295.1	Rhodopirellula maiorica SM1 (planctomycetes)	8874084	6241
GCF_000346485.2	Scytonema hofmannii PCC 7110 (cyanobacteria)	12294410	9871
GCF_000346505.1	Rhodopirellula sallentina SM41 (planctomycetes)	8186686	5471
GCF_000346615.1	Nafulsella turpanensis ZLM-10 (CFB group bacteria)	4805588	4122
GCF_000347595.1	Bibersteinia trehalosi USDA-ARS-USMARC-192 (g-proteobacteria)	2407846	2203
GCF_000347635.1	Paraglaciecola psychrophila 170 (g-proteobacteria)	5413691	4456
GCF_000347695.1	Bifidobacterium thermophilum RBL67 (high GC Gram+)	2291643	1700
GCF_000347775.1	Marinobacter santoriniensis NKSG1 (g-proteobacteria)	4033468	3690
GCF_000348685.1	Xanthomarina gelatinilytica (CFB group bacteria)	3055484	2770
GCF_000348725.1	Bdellovibrio exovorus JSS (proteobacteria)	2657893	2633
GCF_000348785.1	Ilumatobacter coccineus YM16-304 (actinobacteria)	4830181	4245
GCF_000348805.1	Blattabacterium cuenoti BPAA (CFB group bacteria)	632490	608
GCF_000348905.1	Bhargavaea cecembensis DSE10 (firmicutes)	3207463	3176
GCF_000348925.1	Cesiribacter andamanensis AMV16 (CFB group bacteria)	4759956	3914
GCF_000348945.1	Paeniglutamicibacter gangotriensis Lz1y (high GC Gram+)	4319900	3882
GCF_000349205.1	Methylophaga lonarensis MPL (g-proteobacteria)	2637625	2476
GCF_000349325.1	Streptomyces davaonensis JCM 4913 (high GC Gram+)	9555950	8360
GCF_000349565.1	Curtobacterium flaccumfaciens UCD-AKU (high GC Gram+)	3705324	3426
GCF_000349725.1	Lactobacillus pobuzihii E100301 _ KCTC 13174 (firmicutes)	2351656	2127
GCF_000349975.1	Helicobacter cinaedi CCUG 18818 _ ATCC BAA-847 (e-proteobacteria)	2240130	2253
GCF_000350105.1	Richelia intracellularis HH01 (cyanobacteria)	3243759	1927
GCF_000350145.1	Ilumatobacter nonamiensis YM16-303 (actinobacteria)	4282232	3907
GCF_000350165.1	Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643 (firmicutes)	2873865	2663
GCF_000350485.1	Ruminiclostridium cellobioparum subsp. termitidis CT1112 (firmicutes)	6415858	5200
GCF_000350525.1	Leucobacter salsicius M1-8 (high GC Gram+)	3185418	2801
GCF_000353565.1	Brevibacillus borstelensis AK1 (firmicutes)	5155092	5009
GCF_000354175.2	Vibrio alginolyticus NBRC 15630 _ ATCC 17749 (g-proteobacteria)	5146637	4660
GCF_000355675.1	Thalassolituus oleivorans MIL-1 (g-proteobacteria)	3920328	3576
GCF_000355765.4	Nitrosospira lacus (b-proteobacteria)	3261088	2922
GCF_000355905.1	Psychroflexus gondwanensis ACAM 44 (CFB group bacteria)	3311768	2919
GCF_000359605.1	Gracilibacillus halophilus YIM-C55.5 (firmicutes)	3034425	2839
GCF_000364225.1	Eubacterium plexicaudatum ASF492 (firmicutes)	6508819	5712
GCF_000364425.1	Peanut witches-broom phytoplasma NTU2011 (mycoplasmas)	566694	477
GCF_000364625.1	Pseudomonas thermotolerans DSM 14292 (g-proteobacteria)	3752096	3492
GCF_000364845.1	Marinobacter nanhaiticus D15-8W (g-proteobacteria)	5358909	4751
GCF_000364865.1	Schaalia cardiffensis F0333 (high GC Gram+)	2214851	1746
GCF_000365025.1	Robiginitomaculum antarcticum DSM 21748 (a-proteobacteria)	2769471	2623
GCF_000367205.1	Cutibacterium avidum 44067 (high GC Gram+)	2526138	2253
GCF_000367345.1	Sphingobium xenophagum NBRC 107872 (a-proteobacteria)	4486420	4159
GCF_000367445.1	Mycoplasma alkalescens 14918 (mycoplasmas)	771940	642
GCF_000367525.1	Tetrasphaera elongata Lp2 (high GC Gram+)	3174691	2893
GCF_000367765.1	Mycoplasma auris 15026 (mycoplasmas)	767867	654
GCF_000367805.1	Mycoplasma bovigenitalium 51080 (mycoplasmas)	862704	727
GCF_000367925.1	Acinetobacter bohemicus ANC 3994 (g-proteobacteria)	3657694	3314
GCF_000368025.1	Acinetobacter parvus DSM 16617 _ CIP 108168 (g-proteobacteria)	2912642	2688
GCF_000368485.1	Acinetobacter guillouiae NIPH 991 (g-proteobacteria)	4905772	4488
GCF_000368565.1	Acinetobacter gerneri DSM 14967 _ CIP 107464 (g-proteobacteria)	4595172	4150
GCF_000368785.1	Acinetobacter towneri DSM 14962 _ CIP 107472 (g-proteobacteria)	2952354	2730
GCF_000368825.1	Acinetobacter ursingii DSM 16037 _ CIP 107286 (g-proteobacteria)	3535739	3191
GCF_000368865.1	Acinetobacter bouvetii DSM 14964 _ CIP 107468 (g-proteobacteria)	3388822	3153
GCF_000368905.1	Acinetobacter radioresistens DSM 6976 _ NBRC 102413 _ CIP 103788 (g-proteobacteria)	3195486	2946
GCF_000369005.1	Acinetobacter beijerinckii CIP 110307 (g-proteobacteria)	3563334	3321
GCF_000371425.1	Clostridium innocuum 2959 (firmicutes)	4803668	4585
GCF_000371705.1	Clostridium bolteae 90A9 (firmicutes)	6377378	5828
GCF_000371785.1	Actinopolyspora halophila DSM 43834 (high GC Gram+)	5353291	4754
GCF_000371925.1	Thiolinea disciformis DSM 14473 (g-proteobacteria)	3923954	3711
GCF_000372065.1	Oligella urethralis DSM 7531 (b-proteobacteria)	2311610	2103
GCF_000372085.1	Corynebacterium capitovis DSM 44611 (high GC Gram+)	1960866	1872
GCF_000372385.1	Corynebacterium ciconiae DSM 44920 (high GC Gram+)	2545566	2202
GCF_000372405.1	Porphyromonas somerae DSM 23386 (CFB group bacteria)	2356678	1905
GCF_000372425.1	Streptococcus ferus DSM 20646 (firmicutes)	1847340	1824
GCF_000372445.1	Corynebacterium ulceribovis DSM 45146 (high GC Gram+)	2300451	2099
GCF_000372465.1	Kribbella catacumbae DSM 19601 (high GC Gram+)	9627810	8573
GCF_000372745.1	Streptomyces scabrisporus DSM 41855 (high GC Gram+)	11392659	9323
GCF_000372845.1	Methylocystis rosea SV97 (a-proteobacteria)	3912050	3762
GCF_000372865.1	Methylosarcina fibrata AML-C10 (g-proteobacteria)	4978464	4322
GCF_000372885.1	Methyloversatilis thermotolerans (b-proteobacteria)	4161309	3720
GCF_000373105.1	Lewinella persica DSM 23188 (CFB group bacteria)	7082771	5200
GCF_000373185.1	Prevotella paludivivens DSM 17968 _ JCM 13650 (CFB group bacteria)	3455832	2658
GCF_000373205.1	Meiothermus timidus DSM 17022 (bacteria)	3190628	3073
GCF_000373245.1	Echinicola pacifica DSM 19836 (CFB group bacteria)	5442202	4043
GCF_000373265.1	Pontibacter roseus DSM 17521 (CFB group bacteria)	4581480	3987
GCF_000373345.1	Leptotrichia wadei DSM 19758 (fusobacteria)	2316529	2088
GCF_000373365.1	Frankia discariae (high GC Gram+)	7891711	6170
GCF_000373385.1	Thiobacillus thioparus DSM 505 (b-proteobacteria)	3201518	3122
GCF_000373485.1	Dasania marina DSM 21967 (g-proteobacteria)	4104988	3665
GCF_000373545.1	Alkalispirochaeta alkalica DSM 8900 (spirochetes)	3358314	2815
GCF_000373745.1	Oligella ureolytica DSM 18253 (b-proteobacteria)	2668297	2471
GCF_000373765.1	Legionella shakespearei DSM 23087 (g-proteobacteria)	3512682	2904
GCF_000373805.1	Corynebacterium pilosum DSM 20521 (high GC Gram+)	2531632	2346
GCF_000373885.1	Blautia producta ATCC 27340 _ DSM 2950 (firmicutes)	6085687	5393
GCF_000373925.1	Actinopolymorpha alba DSM 45243 (high GC Gram+)	7983713	6980
GCF_000373965.1	Uliginosibacterium gangwonense DSM 18521 (b-proteobacteria)	5021710	4518
GCF_000373985.1	Desulfobacter curvatus DSM 3379 (d-proteobacteria)	5644283	4762
GCF_000374005.1	Kiloniella laminariae DSM 19542 (a-proteobacteria)	4438944	4138
GCF_000374045.1	Segetibacter koreensis DSM 18137 (CFB group bacteria)	6107890	4943
GCF_000374065.1	Spirosoma luteum DSM 19990 (CFB group bacteria)	6613584	5412
GCF_000374125.1	Niabella aurantiaca DSM 17617 (CFB group bacteria)	5927438	4915
GCF_000374145.1	Neomegalonema perideroedes DSM 15528 (a-proteobacteria)	3409949	3073
GCF_000374165.1	Frankia elaeagni (high GC Gram+)	7589313	5684
GCF_000374305.1	Actinomadura flavalba DSM 45200 (high GC Gram+)	6167782	5558
GCF_000374325.1	Allofustis seminis DSM 15817 (firmicutes)	1441290	1421
GCF_000374345.1	Bacillus acidiproducens DSM 23148 (firmicutes)	3318479	3176
GCF_000374405.1	Riemerella columbina DSM 16469 (CFB group bacteria)	2436793	2312
GCF_000374445.1	Actinokineospora enzanensis DSM 44649 (high GC Gram+)	8119858	7076
GCF_000374465.1	Ahrensia kielensis DSM 5890 (a-proteobacteria)	3364770	3254
GCF_000374485.1	Algicola sagamiensis DSM 14643 (g-proteobacteria)	4341282	3972
GCF_000374525.1	Amorphus coralli DSM 19760 (a-proteobacteria)	4317545	3884
GCF_000374565.1	Bacillus fordii DSM 16014 _ CIP 108821 (firmicutes)	4509444	4207
GCF_000374585.1	Bacteroides barnesiae DSM 18169 _ JCM 13652 (CFB group bacteria)	3619906	2919
GCF_000374625.1	Brachymonas chironomi DSM 19884 (b-proteobacteria)	2503561	2341
GCF_000374645.1	Arhodomonas aquaeolei DSM 8974 (g-proteobacteria)	3957769	3534
GCF_000374805.1	Chitiniphilus shinanonensis DSM 23277 (b-proteobacteria)	4151628	3617
GCF_000374825.1	Paenibacillus sanguinis 2301083 _ DSM 16941 (firmicutes)	4804136	4357
GCF_000374845.1	Paenibacillus terrigena DSM 21567 (firmicutes)	6361561	5751
GCF_000375365.1	Corynebacterium mastitidis DSM 44356 (high GC Gram+)	2370005	2197
GCF_000375405.1	Bacteroides propionicifaciens DSM 19291 _ JCM 14649 (CFB group bacteria)	2634691	2209
GCF_000375425.1	Gracilimonas tropica DSM 19535 (bacteria)	3831242	3343
GCF_000375465.1	Balneola vulgaris DSM 17893 (bacteria)	2857749	2482
GCF_000375485.1	Desulfovibrio oxyclinae DSM 11498 (d-proteobacteria)	3324581	3101
GCF_000375545.1	Kordiimonas gwangyangensis DSM 19435 _ JCM 12864 (a-proteobacteria)	4082245	3707
GCF_000375645.1	Porphyromonas bennonis DSM 23058 _ JCM 16335 (CFB group bacteria)	2023236	1600
GCF_000376105.1	Asticcacaulis benevestitus DSM 16100 _ ATCC BAA-896 (a-proteobacteria)	4987073	4428
GCF_000376225.1	Effusibacillus pohliae DSM 22757 (firmicutes)	3363524	3361
GCF_000376245.1	Acaricomes phytoseiuli DSM 14247 (high GC Gram+)	2419519	2187
GCF_000376265.1	Thermus igniterrae ATCC 700962 (bacteria)	2225983	2278
GCF_000376385.1	Desulfurispora thermophila DSM 16022 (firmicutes)	2821579	2720
GCF_000376425.1	Thiobacillus denitrificans DSM 12475 (b-proteobacteria)	3609948	3542
GCF_000376545.2	Epibacterium mobile F1926 (a-proteobacteria)	4830028	4533
GCF_000376565.1	Streptomyces hokutonensis (high GC Gram+)	11828360	10369
GCF_000376585.1	Wolbachia endosymbiont of Drosophila simulans wNo (a-proteobacteria)	1301823	1102
GCF_000376645.1	Mannheimia haemolytica M42548 (g-proteobacteria)	2731870	2732
GCF_000376785.1	Hahella ganghwensis DSM 17046 (g-proteobacteria)	6564965	5867
GCF_000376805.1	Henriciella marina DSM 19595 (a-proteobacteria)	3277765	3181
GCF_000376825.1	Demetria terragena DSM 11295 (high GC Gram+)	3574772	3394
GCF_000376885.1	Alloscardovia criceti DSM 17774 (high GC Gram+)	1884654	1532
GCF_000376945.1	Leeia oryzae DSM 17879 (b-proteobacteria)	3785435	3479
GCF_000376985.1	Streptococcus henryi DSM 19005 (firmicutes)	2422509	2241
GCF_000377005.1	Streptococcus minor DSM 17118 (firmicutes)	1927889	1901
GCF_000377505.1	Paenibacillus massiliensis 2301065 _ DSM 16942 (firmicutes)	6385800	5397
GCF_000377625.1	Prevotella veroralis DSM 19559 _ JCM 6290 (CFB group bacteria)	2845746	2287
GCF_000377705.1	Salsuginibacillus kocurii DSM 18087 (firmicutes)	3831781	3592
GCF_000377745.1	Gilvimarinus chinensis DSM 19667 (g-proteobacteria)	4068866	3610
GCF_000377765.1	Gracilibacillus lacisalsi DSM 19029 (firmicutes)	4409254	4211
GCF_000377985.1	Sporolactobacillus vineae DSM 21990 _ SL153 (firmicutes)	2862363	2765
GCF_000378005.1	Coprothermobacter platensis DSM 11748 (firmicutes)	1424377	1454
GCF_000378045.1	Marinobacterium rhizophilum DSM 18822 (g-proteobacteria)	5364574	4640
GCF_000378085.1	Prevotella loescheii DSM 19665 _ JCM 12249 _ ATCC 15930 (CFB group bacteria)	3508589	2528
GCF_000378105.1	Rubritalea marina DSM 17716 (verrucomicrobia)	3013271	2623
GCF_000378125.1	Rudaea cellulosilytica DSM 22992 (g-proteobacteria)	4343639	3699
GCF_000378145.1	Saccharibacillus kuerlensis DSM 22868 (firmicutes)	4699563	4025
GCF_000378165.1	Saccharibacter floricola DSM 15669 (a-proteobacteria)	2384067	2187
GCF_000378185.1	Salinimonas chungwhensis DSM 16280 (g-proteobacteria)	3985437	3582
GCF_000378225.1	Methylophilus methylotrophus DSM 46235 _ ATCC 53528 (b-proteobacteria)	2860219	2681
GCF_000378245.1	Azoarcus toluclasticus ATCC 700605 (b-proteobacteria)	5925983	5349
GCF_000378345.1	Hirschia maritima DSM 19733 (a-proteobacteria)	3351270	3080
GCF_000378385.1	Paenibacillus daejeonensis DSM 15491 (firmicutes)	7464058	6382
GCF_000378405.1	Succinimonas amylolytica DSM 2873 (g-proteobacteria)	3964271	3001
GCF_000378425.1	Cohnella laeviribosi DSM 21336 (firmicutes)	4476185	4091
GCF_000378465.1	Elioraea tepidiphila DSM 17972 (a-proteobacteria)	4304237	4013
GCF_000378485.1	Flavobacterium rivuli WB 3.3-2 _ DSM 21788 (CFB group bacteria)	4489248	3919
GCF_000378505.1	Halomonas lutea DSM 23508 (g-proteobacteria)	4533090	4112
GCF_000378625.1	Colwellia piezophila ATCC BAA-637 (g-proteobacteria)	5484375	4449
GCF_000378725.1	Peptoniphilus lacrimalis DSM 7455 (firmicutes)	1849203	1735
GCF_000378745.1	Prevotella amnii DSM 23384 _ JCM 14753 (CFB group bacteria)	2391937	1935
GCF_000378765.1	Psychroflexus tropicus DSM 15496 (CFB group bacteria)	3001811	2749
GCF_000378965.1	Thioalkalivibrio thiocyanodenitrificans ARhD 1 (g-proteobacteria)	3746647	3536
GCF_000379025.1	Orenia marismortui DSM 5156 (firmicutes)	3459766	3194
GCF_000379145.1	Bradyrhizobium elkanii USDA 76 (a-proteobacteria)	9484767	8587
GCF_000379185.1	Capnocytophaga cynodegmi DSM 19736 (CFB group bacteria)	2657104	2298
GCF_000379425.1	Corynebacterium lubricantis DSM 45231 (high GC Gram+)	2944170	2722
GCF_000379445.1	Fangia hongkongensis FSC776 _ DSM 21703 (g-proteobacteria)	2946743	2720
GCF_000379465.1	Sciscionella marina DSM 45152 (high GC Gram+)	8536451	7771
GCF_000379485.1	Wenxinia marina DSM 24838 (a-proteobacteria)	4175892	3936
GCF_000379525.1	Lamprocystis purpurea DSM 4197 (g-proteobacteria)	6908745	5772
GCF_000379625.1	Actinomycetospora chiangmaiensis DSM 45062 (high GC Gram+)	5861079	5559
GCF_000379645.1	Actinoplanes globisporus DSM 43857 (high GC Gram+)	10988507	9792
GCF_000379665.1	Butyricimonas synergistica DSM 23225 (CFB group bacteria)	4770838	3800
GCF_000379685.1	Catelliglobosispora koreensis DSM 44566 (high GC Gram+)	7688589	7311
GCF_000379705.1	Corynebacterium caspium DSM 44850 (high GC Gram+)	1843677	1672
GCF_000379725.1	Cytophaga aurantiaca DSM 3654 (CFB group bacteria)	4425125	3771
GCF_000379765.1	Flexithrix dorotheae DSM 6795 (CFB group bacteria)	9536821	7207
GCF_000379805.1	Lewinella cohaerens DSM 23179 (CFB group bacteria)	7298817	5419
GCF_000379825.1	Longispora albida DSM 44784 (high GC Gram+)	6821241	6230
GCF_000379845.1	Moraxella boevrei DSM 14165 (g-proteobacteria)	2427214	2288
GCF_000379865.1	Mycolicibacterium hassiacum DSM 44199 (high GC Gram+)	5082325	4708
GCF_000379885.1	Nonomuraea coxensis DSM 45129 (high GC Gram+)	8996452	8178
GCF_000379905.1	Rodentibacter pneumotropicus DSM 21403 (g-proteobacteria)	2257166	2058
GCF_000379925.1	Porphyromonas levii DSM 23370 (CFB group bacteria)	2516477	2086
GCF_000379945.1	Porphyromonas macacae DSM 20710 _ JCM 13914 (CFB group bacteria)	2214526	1820
GCF_000379965.1	Prevotella nanceiensis DSM 19126 _ JCM 15639 (CFB group bacteria)	2650108	2008
GCF_000379985.1	Streptococcus caballi DSM 19004 (firmicutes)	2122044	1999
GCF_000380005.1	Streptococcus didelphis DSM 15616 (firmicutes)	1877438	1755
GCF_000380025.1	Streptococcus entericus DSM 14446 (firmicutes)	2036468	1991
GCF_000380045.1	Streptococcus marimammalium DSM 18627 (firmicutes)	1505444	1431
GCF_000380065.1	Streptococcus massiliensis DSM 18628 (firmicutes)	1864153	1835
GCF_000380085.1	Streptococcus merionis DSM 19192 (firmicutes)	2357340	2154
GCF_000380105.1	Streptococcus orisratti DSM 15617 (firmicutes)	2416134	2216
GCF_000380125.1	Streptococcus ovis DSM 16829 (firmicutes)	2358538	2344
GCF_000380165.1	Streptomyces vitaminophilus DSM 41686 (high GC Gram+)	6429887	5273
GCF_000380185.1	Thiofilum flexile DSM 14609 (g-proteobacteria)	3787626	3437
GCF_000380225.1	filamentous cyanobacterium ESFC-1 (cyanobacteria)	5632035	4989
GCF_000380245.2	Bacillus massiliogorillae (firmicutes)	5451072	5103
GCF_000380335.1	Azotobacter vinelandii CA (g-proteobacteria)	5366370	4900
GCF_000380485.1	Gordonia kroppenstedtii DSM 45133 (high GC Gram+)	4225368	3947
GCF_000380505.1	Kaistia granuli DSM 23481 (a-proteobacteria)	4766107	4420
GCF_000380565.1	Microbulbifer variabilis ATCC 700307 (g-proteobacteria)	4835674	4293
GCF_000380645.1	Smaragdicoccus niigatensis DSM 44881 _ NBRC 103563 (high GC Gram+)	5320466	5073
GCF_000380965.1	Paenibacillus ginsengihumi DSM 21568 (firmicutes)	5675308	4978
GCF_000381005.1	Selenomonas bovis DSM 23594 (firmicutes)	2688760	2522
GCF_000381025.1	Streptomyces sulphureus DSM 40104 (high GC Gram+)	7104952	5998
GCF_000381065.1	Propionispira raffinosivorans DSM 20765 (firmicutes)	4134382	3862
GCF_000381085.1	Thiomicrorhabdus arctica DSM 13458 (g-proteobacteria)	2552883	2287
GCF_000381125.1	Caldimonas manganoxidans ATCC BAA-369 (b-proteobacteria)	3532116	3275
GCF_000381265.1	Curvibacter lanceolatus ATCC 14669 (b-proteobacteria)	6832523	6116
GCF_000381345.1	Deinococcus apachensis DSM 19763 (bacteria)	4452642	4190
GCF_000381365.1	Bacteroides salyersiae WAL 10018 _ DSM 18765 _ JCM 12988 (CFB group bacteria)	5315450	4066
GCF_000381525.1	Peptostreptococcus anaerobius VPI 4330 _ DSM 2949 (firmicutes)	2106935	1953
GCF_000381545.1	Rhodonellum psychrophilum GCM71 _ DSM 17998 (CFB group bacteria)	5193701	4154
GCF_000381725.1	Fusobacterium russii ATCC 25533 (fusobacteria)	1941804	1743
GCF_000381745.1	Psychromonas ossibalaenae ATCC BAA-1528 (g-proteobacteria)	5204311	4393
GCF_000381765.1	Zimmermannella faecalis ATCC 13722 (high GC Gram+)	2847348	2636
GCF_000381785.1	Amphritea japonica ATCC BAA-1530 (g-proteobacteria)	3799525	3495
GCF_000381885.1	Actinomadura atramentaria DSM 43919 (high GC Gram+)	6710579	6173
GCF_000381905.1	Paenibacillus fonticola DSM 21315 (firmicutes)	6309271	5497
GCF_000381965.1	Oceanimonas smirnovii ATCC BAA-899 (g-proteobacteria)	3282720	3130
GCF_000381985.1	Novispirillum itersonii subsp. itersonii ATCC 12639 (a-proteobacteria)	4290651	3835
GCF_000382045.1	Variovorax paradoxus 110B (b-proteobacteria)	7515890	6847
GCF_000382085.1	Eubacterium siraeum DSM 15702 (firmicutes)	2664035	2361
GCF_000382125.1	Eudoraea adriatica DSM 19308 (CFB group bacteria)	3906474	3438
GCF_000382165.1	Rheinheimera perlucida DSM 18276 (g-proteobacteria)	4000424	3647
GCF_000382225.1	Hymenobacter aerophilus DSM 13606 (CFB group bacteria)	4253037	3675
GCF_000382245.1	Kushneria aurantia DSM 21353 (g-proteobacteria)	3750691	3425
GCF_000382305.1	Vitreoscilla stercoraria DSM 513 (b-proteobacteria)	2581302	2519
GCF_000382325.1	Woodsholea maritima DSM 17123 (a-proteobacteria)	3105947	2887
GCF_000382345.1	Massilia niastensis DSM 21313 (b-proteobacteria)	6594487	5651
GCF_000382385.1	Prevotella maculosa DSM 19339 _ JCM 15638 (CFB group bacteria)	3314235	2581
GCF_000382425.1	Empedobacter brevis NBRC 14943 _ ATCC 43319 (CFB group bacteria)	3792478	3539
GCF_000382705.1	Aureimonas ureilytica DSM 18598 _ NBRC 106430 (a-proteobacteria)	5087183	4719
GCF_000383295.1	Clostridium sporosphaeroides DSM 1294 (firmicutes)	3174421	2996
GCF_000383415.1	Hyphomicrobium zavarzinii ATCC 27496 (a-proteobacteria)	4651795	4225
GCF_000383435.1	Lactobacillus parabrevis ATCC 53295 (firmicutes)	2631123	2383
GCF_000383795.1	Saccharomonospora saliphila YIM 90502 (high GC Gram+)	4030889	3444
GCF_000383855.1	Methylobacter marinus A45 (g-proteobacteria)	4988792	4439
GCF_000383875.1	Caldibacillus debilis DSM 16016 (firmicutes)	3059517	2695
GCF_000383895.1	Duganella zoogloeoides ATCC 25935 (b-proteobacteria)	6272951	5356
GCF_000383915.1	Amycolatopsis benzoatilytica AK 16/65 (high GC Gram+)	8704271	7858
GCF_000383955.1	Rudanella lutea DSM 19387 (CFB group bacteria)	6546036	5178
GCF_000384035.1	Actinopolyspora mortivallis DSM 44261 (high GC Gram+)	4233350	3807
GCF_000384075.1	Methylovulum miyakonense HT12 (g-proteobacteria)	4687143	4216
GCF_000384115.1	Sporichthya polymorpha DSM 43042 (high GC Gram+)	5500153	5095
GCF_000384135.1	Succinispira mobilis DSM 6222 (firmicutes)	2085243	1953
GCF_000384175.1	Streptomyces purpureus KA281 (high GC Gram+)	7458334	6513
GCF_000384195.1	Allobaculum stercoricanis DSM 13633 (firmicutes)	2052877	1793
GCF_000384235.1	Hydrogenovibrio halophilus DSM 15072 (g-proteobacteria)	2356686	2206
GCF_000384295.1	Amycolatopsis balhimycina FH 1894 (high GC Gram+)	10858503	9428
GCF_000384315.1	Amycolatopsis nigrescens CSC17Ta-90 (high GC Gram+)	9111009	8427
GCF_000384375.1	Methylotenera versatilis 79 (b-proteobacteria)	2604277	2441
GCF_000384395.1	Geopsychrobacter electrodiphilus DSM 16401 (d-proteobacteria)	4241730	3853
GCF_000384415.1	Cycloclasticus pugetii PS-1 (g-proteobacteria)	2383924	2300
GCF_000384965.1	Bartonella bovis 91-4 (a-proteobacteria)	1624667	1379
GCF_000385135.1	Promicromonospora sukumoe 327MFSha3.1 (high GC Gram+)	6253582	5470
GCF_000385175.1	Salinicoccus albus DSM 19776 (firmicutes)	2639352	2653
GCF_000385215.1	Thioalkalivibrio thiocyanoxidans ARh2 (g-proteobacteria)	2765337	2629
GCF_000385335.1	Methyloferula stellata AR4 (a-proteobacteria)	4235448	3925
GCF_000385925.1	Streptococcus cristatus AS 1.3089 (firmicutes)	2142100	2045
GCF_000387765.1	Caldisalinibacter kiritimatiensis (firmicutes)	2788198	2659
GCF_000388115.1	Aeromonas molluscorum 848 (g-proteobacteria)	4236171	3667
GCF_000388175.3	Holospora undulata HU1 (a-proteobacteria)	1402636	1236
GCF_000389635.1	Clostridium pasteurianum BC1 (firmicutes)	5044100	4642
GCF_000390185.1	Lunatimonas lonarensis (CFB group bacteria)	5392044	4275
GCF_000397065.2	Marinobacter lipolyticus SM19 (g-proteobacteria)	4020008	3621
GCF_000397205.1	Pseudomonas protegens CHA0 (g-proteobacteria)	6867980	6206
GCF_000398925.1	Butyricicoccus pullicaecorum 1.2 (firmicutes)	3325721	3148
GCF_000400505.1	Dickeya paradisiaca NCPPB 2511 (enterobacteria)	4631867	3863
GCF_000400735.1	Acinetobacter tandoii DSM 14970 _ CIP 107469 (g-proteobacteria)	4078922	3844
GCF_000400935.1	Spiroplasma chrysopicola DF-1 (mycoplasmas)	1123322	1027
GCF_000400955.1	Spiroplasma syrphidicola EA-1 (mycoplasmas)	1107344	1024
GCF_000401215.1	Clostridium sartagoforme AAU1 (firmicutes)	3983371	3568
GCF_000401255.1	Xanthomonas maliensis (g-proteobacteria)	4965572	4098
GCF_000403135.1	Arcticibacter svalbardensis MN12-7 (CFB group bacteria)	4687695	3940
GCF_000403355.2	Enterorhabdus caecimuris B7 (actinobacteria)	2955616	2434
GCF_000403375.2	Paenibacillus barengoltzii G22 (firmicutes)	4781233	4224
GCF_000403725.1	Corynebacterium ihumii (high GC Gram+)	2251282	2086
GCF_000404125.1	Erwinia tracheiphila PSU-1 (enterobacteria)	4717274	3634
GCF_000406925.1	Enterococcus columbae DSM 7374 _ ATCC 51263 (firmicutes)	2583038	2376
GCF_000406945.1	Enterococcus dispar ATCC 51266 (firmicutes)	2822228	2663
GCF_000407165.1	Enterococcus haemoperoxidus ATCC BAA-382 (firmicutes)	3581919	3201
